account_id,account_name,industry,country,signup_date,referral_source,plan_tier_sub,billing_frequency,auto_renew_flag,mrr_amount,arr_amount,upgrade_flag,downgrade_flag,churn_date,reason_code,refund_amount_usd
A-e693b6,Company_240,FinTech,AU,2023-05-25,event,Pro,annual,1,2695,32340,0,0,2024-10-10,budget,0.0
A-e693b6,Company_240,FinTech,AU,2023-05-25,event,Pro,monthly,0,2695,32340,0,0,2024-10-10,budget,0.0
A-e693b6,Company_240,FinTech,AU,2023-05-25,event,Enterprise,annual,1,0,0,0,0,2024-10-10,budget,0.0
A-e693b6,Company_240,FinTech,AU,2023-05-25,event,Enterprise,monthly,1,0,0,0,0,2024-10-10,budget,0.0
A-e693b6,Company_240,FinTech,AU,2023-05-25,event,Basic,annual,1,1045,12540,0,0,2024-10-10,budget,0.0
A-e693b6,Company_240,FinTech,AU,2023-05-25,event,Basic,monthly,1,1045,12540,0,0,2024-10-10,budget,0.0
A-e693b6,Company_240,FinTech,AU,2023-05-25,event,Enterprise,monthly,1,10945,131340,0,0,2024-10-10,budget,0.0
A-e693b6,Company_240,FinTech,AU,2023-05-25,event,Basic,annual,1,1045,12540,0,0,2024-10-10,budget,0.0
A-2446e3,Company_241,EdTech,IN,2024-01-10,organic,Pro,monthly,1,1323,15876,0,0,2024-07-29,unknown,47.06
A-2446e3,Company_241,EdTech,IN,2024-01-10,organic,Pro,monthly,1,1323,15876,0,0,2024-07-20,competitor,34.87
A-2446e3,Company_241,EdTech,IN,2024-01-10,organic,Enterprise,annual,0,5373,64476,0,0,2024-07-29,unknown,47.06
A-2446e3,Company_241,EdTech,IN,2024-01-10,organic,Enterprise,annual,0,5373,64476,0,0,2024-07-20,competitor,34.87
A-2446e3,Company_241,EdTech,IN,2024-01-10,organic,Enterprise,monthly,0,5373,64476,0,0,2024-07-29,unknown,47.06
A-2446e3,Company_241,EdTech,IN,2024-01-10,organic,Enterprise,monthly,0,5373,64476,0,0,2024-07-20,competitor,34.87
A-2446e3,Company_241,EdTech,IN,2024-01-10,organic,Pro,monthly,1,1323,15876,0,1,2024-07-29,unknown,47.06
A-2446e3,Company_241,EdTech,IN,2024-01-10,organic,Pro,monthly,1,1323,15876,0,1,2024-07-20,competitor,34.87
A-2446e3,Company_241,EdTech,IN,2024-01-10,organic,Enterprise,monthly,1,5373,64476,0,0,2024-07-29,unknown,47.06
A-2446e3,Company_241,EdTech,IN,2024-01-10,organic,Enterprise,monthly,1,5373,64476,0,0,2024-07-20,competitor,34.87
A-2446e3,Company_241,EdTech,IN,2024-01-10,organic,Basic,annual,0,0,0,0,0,2024-07-29,unknown,47.06
A-2446e3,Company_241,EdTech,IN,2024-01-10,organic,Basic,annual,0,0,0,0,0,2024-07-20,competitor,34.87
A-2446e3,Company_241,EdTech,IN,2024-01-10,organic,Enterprise,annual,1,5373,64476,1,0,2024-07-29,unknown,47.06
A-2446e3,Company_241,EdTech,IN,2024-01-10,organic,Enterprise,annual,1,5373,64476,1,0,2024-07-20,competitor,34.87
A-241e75,Company_242,EdTech,US,2024-07-03,partner,Basic,monthly,0,342,4104,0,0,2024-10-11,unknown,0.0
A-241e75,Company_242,EdTech,US,2024-07-03,partner,Basic,monthly,0,342,4104,0,0,2024-12-19,features,0.0
A-241e75,Company_242,EdTech,US,2024-07-03,partner,Basic,annual,1,266,3192,0,0,2024-10-11,unknown,0.0
A-241e75,Company_242,EdTech,US,2024-07-03,partner,Basic,annual,1,266,3192,0,0,2024-12-19,features,0.0
A-241e75,Company_242,EdTech,US,2024-07-03,partner,Pro,annual,1,637,7644,0,1,2024-10-11,unknown,0.0
A-241e75,Company_242,EdTech,US,2024-07-03,partner,Pro,annual,1,637,7644,0,1,2024-12-19,features,0.0
A-241e75,Company_242,EdTech,US,2024-07-03,partner,Basic,monthly,1,95,1140,0,0,2024-10-11,unknown,0.0
A-241e75,Company_242,EdTech,US,2024-07-03,partner,Basic,monthly,1,95,1140,0,0,2024-12-19,features,0.0
A-241e75,Company_242,EdTech,US,2024-07-03,partner,Pro,annual,1,2254,27048,0,0,2024-10-11,unknown,0.0
A-241e75,Company_242,EdTech,US,2024-07-03,partner,Pro,annual,1,2254,27048,0,0,2024-12-19,features,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Pro,monthly,1,147,1764,0,0,2024-08-03,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Pro,monthly,1,147,1764,0,0,2024-12-17,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Enterprise,monthly,1,597,7164,0,0,2024-08-03,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Enterprise,monthly,1,597,7164,0,0,2024-12-17,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Pro,annual,1,1862,22344,0,0,2024-08-03,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Pro,annual,1,1862,22344,0,0,2024-12-17,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Basic,annual,1,1368,16416,0,0,2024-08-03,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Basic,annual,1,1368,16416,0,0,2024-12-17,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Basic,monthly,1,209,2508,0,0,2024-08-03,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Basic,monthly,1,209,2508,0,0,2024-12-17,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Basic,monthly,1,0,0,0,0,2024-08-03,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Basic,monthly,1,0,0,0,0,2024-12-17,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Pro,annual,1,392,4704,0,0,2024-08-03,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Pro,annual,1,392,4704,0,0,2024-12-17,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Pro,annual,1,147,1764,0,0,2024-08-03,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Pro,annual,1,147,1764,0,0,2024-12-17,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Pro,monthly,0,441,5292,0,0,2024-08-03,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Pro,monthly,0,441,5292,0,0,2024-12-17,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Enterprise,monthly,1,8159,97908,0,0,2024-08-03,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Enterprise,monthly,1,8159,97908,0,0,2024-12-17,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Enterprise,monthly,0,0,0,0,0,2024-08-03,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Enterprise,monthly,0,0,0,0,0,2024-12-17,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Basic,monthly,1,0,0,0,0,2024-08-03,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Basic,monthly,1,0,0,0,0,2024-12-17,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Enterprise,monthly,0,796,9552,0,0,2024-08-03,support,0.0
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Enterprise,monthly,0,796,9552,0,0,2024-12-17,support,0.0
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Basic,annual,1,1254,15048,0,0,2023-12-09,competitor,0.0
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Basic,annual,1,1254,15048,0,0,2024-05-09,competitor,2.42
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Pro,monthly,0,1029,12348,0,0,2023-12-09,competitor,0.0
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Pro,monthly,0,1029,12348,0,0,2024-05-09,competitor,2.42
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Basic,annual,1,399,4788,1,0,2023-12-09,competitor,0.0
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Basic,annual,1,399,4788,1,0,2024-05-09,competitor,2.42
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Basic,annual,0,855,10260,0,0,2023-12-09,competitor,0.0
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Basic,annual,0,855,10260,0,0,2024-05-09,competitor,2.42
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Basic,annual,1,399,4788,0,0,2023-12-09,competitor,0.0
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Basic,annual,1,399,4788,0,0,2024-05-09,competitor,2.42
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Enterprise,annual,1,0,0,0,0,2023-12-09,competitor,0.0
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Enterprise,annual,1,0,0,0,0,2024-05-09,competitor,2.42
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Enterprise,monthly,1,0,0,0,0,2023-12-09,competitor,0.0
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Enterprise,monthly,1,0,0,0,0,2024-05-09,competitor,2.42
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Basic,annual,1,399,4788,0,0,2023-12-09,competitor,0.0
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Basic,annual,1,399,4788,0,0,2024-05-09,competitor,2.42
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Basic,annual,1,0,0,0,0,2023-12-09,competitor,0.0
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Basic,annual,1,0,0,0,0,2024-05-09,competitor,2.42
A-8b0451,Company_245,FinTech,UK,2024-09-16,event,Basic,annual,1,779,9348,0,0,2024-12-29,budget,0.0
A-8b0451,Company_245,FinTech,UK,2024-09-16,event,Pro,monthly,1,2009,24108,0,0,2024-12-29,budget,0.0
A-8b0451,Company_245,FinTech,UK,2024-09-16,event,Basic,annual,1,779,9348,0,0,2024-12-29,budget,0.0
A-8b0451,Company_245,FinTech,UK,2024-09-16,event,Enterprise,monthly,1,8159,97908,0,0,2024-12-29,budget,0.0
A-8b0451,Company_245,FinTech,UK,2024-09-16,event,Enterprise,annual,1,8159,97908,0,0,2024-12-29,budget,0.0
A-8b0451,Company_245,FinTech,UK,2024-09-16,event,Basic,monthly,0,0,0,0,0,2024-12-29,budget,0.0
A-8b0451,Company_245,FinTech,UK,2024-09-16,event,Basic,monthly,1,779,9348,0,0,2024-12-29,budget,0.0
A-8b0451,Company_245,FinTech,UK,2024-09-16,event,Pro,annual,0,2107,25284,0,0,2024-12-29,budget,0.0
A-8b0451,Company_245,FinTech,UK,2024-09-16,event,Basic,monthly,1,779,9348,0,0,2024-12-29,budget,0.0
A-8b0451,Company_245,FinTech,UK,2024-09-16,event,Enterprise,annual,1,8159,97908,0,0,2024-12-29,budget,0.0
A-331424,Company_246,DevTools,US,2023-11-06,organic,Enterprise,annual,0,2189,26268,0,0,2024-02-21,competitor,0.0
A-331424,Company_246,DevTools,US,2023-11-06,organic,Pro,monthly,1,0,0,0,0,2024-02-21,competitor,0.0
A-331424,Company_246,DevTools,US,2023-11-06,organic,Enterprise,annual,1,2189,26268,0,0,2024-02-21,competitor,0.0
A-331424,Company_246,DevTools,US,2023-11-06,organic,Basic,annual,0,209,2508,0,0,2024-02-21,competitor,0.0
A-331424,Company_246,DevTools,US,2023-11-06,organic,Pro,monthly,0,0,0,0,0,2024-02-21,competitor,0.0
A-331424,Company_246,DevTools,US,2023-11-06,organic,Enterprise,monthly,1,2189,26268,0,0,2024-02-21,competitor,0.0
A-51ec1b,Company_247,DevTools,US,2023-11-08,ads,Enterprise,annual,1,3383,40596,1,0,2023-12-09,unknown,0.0
A-51ec1b,Company_247,DevTools,US,2023-11-08,ads,Enterprise,annual,1,1393,16716,0,0,2023-12-09,unknown,0.0
A-51ec1b,Company_247,DevTools,US,2023-11-08,ads,Basic,annual,1,209,2508,0,0,2023-12-09,unknown,0.0
A-51ec1b,Company_247,DevTools,US,2023-11-08,ads,Enterprise,monthly,0,3582,42984,0,0,2023-12-09,unknown,0.0
A-51ec1b,Company_247,DevTools,US,2023-11-08,ads,Enterprise,monthly,1,1393,16716,1,1,2023-12-09,unknown,0.0
A-51ec1b,Company_247,DevTools,US,2023-11-08,ads,Pro,monthly,1,1127,13524,1,1,2023-12-09,unknown,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Basic,annual,1,0,0,0,0,2024-08-08,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Basic,annual,1,0,0,0,0,2024-08-17,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Basic,annual,1,0,0,0,0,2024-10-04,features,75.32
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Pro,annual,1,392,4704,0,0,2024-08-08,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Pro,annual,1,392,4704,0,0,2024-08-17,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Pro,annual,1,392,4704,0,0,2024-10-04,features,75.32
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Basic,monthly,1,247,2964,0,0,2024-08-08,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Basic,monthly,1,247,2964,0,0,2024-08-17,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Basic,monthly,1,247,2964,0,0,2024-10-04,features,75.32
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Enterprise,annual,1,2388,28656,0,0,2024-08-08,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Enterprise,annual,1,2388,28656,0,0,2024-08-17,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Enterprise,annual,1,2388,28656,0,0,2024-10-04,features,75.32
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Enterprise,annual,1,1393,16716,0,0,2024-08-08,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Enterprise,annual,1,1393,16716,0,0,2024-08-17,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Enterprise,annual,1,1393,16716,0,0,2024-10-04,features,75.32
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Pro,annual,1,2303,27636,0,0,2024-08-08,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Pro,annual,1,2303,27636,0,0,2024-08-17,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Pro,annual,1,2303,27636,0,0,2024-10-04,features,75.32
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Basic,monthly,1,570,6840,0,0,2024-08-08,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Basic,monthly,1,570,6840,0,0,2024-08-17,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Basic,monthly,1,570,6840,0,0,2024-10-04,features,75.32
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Basic,monthly,1,1121,13452,0,0,2024-08-08,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Basic,monthly,1,1121,13452,0,0,2024-08-17,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Basic,monthly,1,1121,13452,0,0,2024-10-04,features,75.32
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Basic,monthly,1,114,1368,0,0,2024-08-08,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Basic,monthly,1,114,1368,0,0,2024-08-17,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Basic,monthly,1,114,1368,0,0,2024-10-04,features,75.32
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Basic,monthly,1,0,0,0,0,2024-08-08,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Basic,monthly,1,0,0,0,0,2024-08-17,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Basic,monthly,1,0,0,0,0,2024-10-04,features,75.32
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Pro,monthly,1,1568,18816,0,0,2024-08-08,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Pro,monthly,1,1568,18816,0,0,2024-08-17,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Pro,monthly,1,1568,18816,0,0,2024-10-04,features,75.32
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Enterprise,monthly,1,2587,31044,0,0,2024-08-08,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Enterprise,monthly,1,2587,31044,0,0,2024-08-17,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Enterprise,monthly,1,2587,31044,0,0,2024-10-04,features,75.32
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Basic,annual,1,1045,12540,0,0,2024-08-08,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Basic,annual,1,1045,12540,0,0,2024-08-17,competitor,0.0
A-bcf664,Company_248,DevTools,US,2023-05-19,other,Basic,annual,1,1045,12540,0,0,2024-10-04,features,75.32
A-90a8c8,Company_249,FinTech,AU,2024-08-24,organic,Enterprise,annual,1,14527,174324,0,0,2024-08-29,support,0.0
A-90a8c8,Company_249,FinTech,AU,2024-08-24,organic,Enterprise,monthly,0,2985,35820,0,0,2024-08-29,support,0.0
A-90a8c8,Company_249,FinTech,AU,2024-08-24,organic,Enterprise,annual,0,5572,66864,1,0,2024-08-29,support,0.0
A-90a8c8,Company_249,FinTech,AU,2024-08-24,organic,Pro,annual,1,735,8820,0,0,2024-08-29,support,0.0
A-90a8c8,Company_249,FinTech,AU,2024-08-24,organic,Pro,monthly,1,0,0,1,0,2024-08-29,support,0.0
A-90a8c8,Company_249,FinTech,AU,2024-08-24,organic,Pro,annual,1,1568,18816,0,0,2024-08-29,support,0.0
A-90a8c8,Company_249,FinTech,AU,2024-08-24,organic,Pro,monthly,1,1127,13524,0,0,2024-08-29,support,0.0
A-86cdb4,Company_250,DevTools,DE,2024-09-22,partner,Enterprise,annual,1,398,4776,0,0,,,
A-86cdb4,Company_250,DevTools,DE,2024-09-22,partner,Basic,monthly,1,323,3876,0,0,,,
A-86cdb4,Company_250,DevTools,DE,2024-09-22,partner,Basic,annual,1,988,11856,0,0,,,
A-86cdb4,Company_250,DevTools,DE,2024-09-22,partner,Pro,monthly,1,147,1764,0,0,,,
A-86cdb4,Company_250,DevTools,DE,2024-09-22,partner,Pro,monthly,1,392,4704,0,0,,,
A-86cdb4,Company_250,DevTools,DE,2024-09-22,partner,Basic,monthly,1,0,0,0,0,,,
A-86cdb4,Company_250,DevTools,DE,2024-09-22,partner,Pro,annual,1,98,1176,0,0,,,
A-86cdb4,Company_250,DevTools,DE,2024-09-22,partner,Pro,annual,1,882,10584,0,0,,,
A-86cdb4,Company_250,DevTools,DE,2024-09-22,partner,Basic,monthly,1,323,3876,0,0,,,
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Enterprise,annual,1,0,0,0,0,2024-12-28,unknown,7.26
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Enterprise,annual,1,0,0,0,0,2024-12-08,unknown,0.0
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Enterprise,annual,1,0,0,0,0,2024-12-21,budget,92.5
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Pro,monthly,1,3528,42336,0,0,2024-12-28,unknown,7.26
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Pro,monthly,1,3528,42336,0,0,2024-12-08,unknown,0.0
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Pro,monthly,1,3528,42336,0,0,2024-12-21,budget,92.5
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Pro,annual,1,392,4704,0,0,2024-12-28,unknown,7.26
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Pro,annual,1,392,4704,0,0,2024-12-08,unknown,0.0
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Pro,annual,1,392,4704,0,0,2024-12-21,budget,92.5
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Basic,monthly,1,380,4560,0,0,2024-12-28,unknown,7.26
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Basic,monthly,1,380,4560,0,0,2024-12-08,unknown,0.0
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Basic,monthly,1,380,4560,0,0,2024-12-21,budget,92.5
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Pro,monthly,0,441,5292,0,0,2024-12-28,unknown,7.26
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Pro,monthly,0,441,5292,0,0,2024-12-08,unknown,0.0
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Pro,monthly,0,441,5292,0,0,2024-12-21,budget,92.5
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Pro,annual,1,637,7644,0,0,2024-12-28,unknown,7.26
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Pro,annual,1,637,7644,0,0,2024-12-08,unknown,0.0
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Pro,annual,1,637,7644,0,0,2024-12-21,budget,92.5
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Basic,monthly,1,228,2736,0,0,2024-12-28,unknown,7.26
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Basic,monthly,1,228,2736,0,0,2024-12-08,unknown,0.0
A-4bfa33,Company_251,Cybersecurity,US,2024-12-07,event,Basic,monthly,1,228,2736,0,0,2024-12-21,budget,92.5
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Pro,annual,1,931,11172,0,0,2024-01-14,features,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Pro,annual,1,931,11172,0,0,2024-02-03,budget,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,annual,1,3781,45372,0,0,2024-01-14,features,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,annual,1,3781,45372,0,0,2024-02-03,budget,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,monthly,1,10945,131340,0,0,2024-01-14,features,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,monthly,1,10945,131340,0,0,2024-02-03,budget,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Pro,annual,1,931,11172,0,0,2024-01-14,features,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Pro,annual,1,931,11172,0,0,2024-02-03,budget,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Basic,annual,1,0,0,0,0,2024-01-14,features,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Basic,annual,1,0,0,0,0,2024-02-03,budget,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Basic,monthly,1,361,4332,0,0,2024-01-14,features,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Basic,monthly,1,361,4332,0,0,2024-02-03,budget,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Basic,annual,0,1615,19380,1,0,2024-01-14,features,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Basic,annual,0,1615,19380,1,0,2024-02-03,budget,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Basic,monthly,1,361,4332,0,0,2024-01-14,features,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Basic,monthly,1,361,4332,0,0,2024-02-03,budget,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Basic,annual,1,361,4332,0,0,2024-01-14,features,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Basic,annual,1,361,4332,0,0,2024-02-03,budget,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,monthly,1,4378,52536,0,0,2024-01-14,features,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,monthly,1,4378,52536,0,0,2024-02-03,budget,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,monthly,1,8955,107460,0,0,2024-01-14,features,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,monthly,1,8955,107460,0,0,2024-02-03,budget,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,annual,1,3781,45372,0,0,2024-01-14,features,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,annual,1,3781,45372,0,0,2024-02-03,budget,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Pro,monthly,1,931,11172,0,0,2024-01-14,features,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Pro,monthly,1,931,11172,0,0,2024-02-03,budget,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Basic,annual,1,361,4332,0,0,2024-01-14,features,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Basic,annual,1,361,4332,0,0,2024-02-03,budget,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Pro,annual,1,931,11172,0,0,2024-01-14,features,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Pro,annual,1,931,11172,0,0,2024-02-03,budget,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,annual,0,3781,45372,1,0,2024-01-14,features,0.0
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,annual,0,3781,45372,1,0,2024-02-03,budget,0.0
A-c70870,Company_253,Cybersecurity,US,2024-10-22,partner,Basic,annual,1,0,0,0,0,2024-12-13,competitor,0.0
A-c70870,Company_253,Cybersecurity,US,2024-10-22,partner,Enterprise,monthly,1,33830,405960,0,1,2024-12-13,competitor,0.0
A-c70870,Company_253,Cybersecurity,US,2024-10-22,partner,Pro,monthly,1,0,0,0,0,2024-12-13,competitor,0.0
A-c70870,Company_253,Cybersecurity,US,2024-10-22,partner,Pro,annual,1,0,0,1,0,2024-12-13,competitor,0.0
A-c70870,Company_253,Cybersecurity,US,2024-10-22,partner,Basic,annual,1,589,7068,1,0,2024-12-13,competitor,0.0
A-c70870,Company_253,Cybersecurity,US,2024-10-22,partner,Basic,monthly,1,589,7068,0,0,2024-12-13,competitor,0.0
A-c70870,Company_253,Cybersecurity,US,2024-10-22,partner,Pro,annual,1,4606,55272,0,0,2024-12-13,competitor,0.0
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Enterprise,annual,1,1194,14328,0,0,,,
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Pro,annual,1,441,5292,0,0,,,
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Basic,annual,1,0,0,0,0,,,
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Basic,monthly,1,0,0,0,0,,,
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Enterprise,monthly,1,995,11940,0,0,,,
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Basic,monthly,0,95,1140,0,0,,,
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Basic,annual,1,513,6156,0,0,,,
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Basic,monthly,0,171,2052,0,0,,,
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Enterprise,annual,1,12935,155220,0,0,2024-12-25,support,0.0
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Enterprise,annual,1,12935,155220,0,0,2024-11-22,features,0.0
